date,slot_number,session,direction,decision_idx,flag_ordinal,entry_time,entry_symbol,entry_price,entry_bar_idx,exit_time,exit_price,exit_reason,net_pct,peak_net_pct,entry_chop,chop_score,tq,lock_fired,hold_bars,w1a,h50_held,ignored_flags,regime_hold,regime_eligible,hold_minutes,mode,mode_reason,h50_hold_at,relax,legs,runner_used,mae_net_pct,tp1_hit,trend_at_entry,e_close,e_ema20,e_ema50,e_slope,ax_mode,ax_at,ax_net,pp_armed,pp_fired,pp_arm_at,pp_arm_idx,pp_flip_at,pp_fire_at,pp_fire_idx,pp_peak,pp_give,peak_at
20260831,2,MORNING,UP_RED,8807,2,2026-08-31T09:18:00+09:00,0193T0,9030.0,8808,2026-08-31T09:48:00+09:00,9120.0,TIME_WINDOW_TRAILING_STOP,1.40443,3.6182724252491694,False,2,,False,9,1.2,False,0,False,True,30.0,,,,,"[('2026-08-31T09:48:00+09:00', 9120.0, 0.8, 'TIME_WINDOW_TRAILING_STOP', 0.9063)]",False,-0.5880398671096345,True,False,1604000.0,1610906.1039940892,1636109.4440153146,-1310.589551645331,,,,False,False,,,,,,,,2026-08-31T09:32:00+09:00
20260831,3,MORNING,DOWN_BLUE,8823,3,2026-08-31T10:06:00+09:00,0197X0,7835.0,8824,2026-08-31T10:33:00+09:00,7775.0,OPPOSITE_SIGNAL,-0.85552,0.6116145500957243,False,1,5.0,False,8,0.7999999999999998,False,0,False,True,27.0,,,,,"[('2026-08-31T10:33:00+09:00', 7775.0, 1.0, 'OPPOSITE_SIGNAL', -0.8555)]",False,-0.6641991065730695,False,True,1594500.0,1610896.3463667715,1625239.7516122404,-1254.6837392752059,,,,False,False,,,,,,,,2026-08-31T10:18:00+09:00
20260903,1,MORNING,DOWN_BLUE,8978,1,2026-09-03T09:18:00+09:00,0197X0,7545.0,8979,2026-09-03T10:33:00+09:00,7395.0,TIME_WINDOW_STOP_LOSS,-2.077137,0.9036447978793904,False,1,,False,24,1.0,True,0,False,True,75.0,,,2026-09-03T09:45:00+09:00,,"[('2026-09-03T10:33:00+09:00', 7395.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.0771)]",False,-2.0771371769383697,False,True,1625000.0,1641880.3011102406,1648114.2430439605,-943.4384915900882,,,,False,False,,,,,,,,2026-09-03T09:57:00+09:00
20260903,2,AFTERNOON,DOWN_BLUE,9012,3,2026-09-03T11:00:00+09:00,0197X0,7525.0,9013,2026-09-04T09:03:00+09:00,7430.0,TIME_WINDOW_STOP_LOSS,-1.351894,0.1756810631229236,False,2,,False,41,1.2,True,0,False,True,1323.0,,,2026-09-03T11:18:00+09:00,,"[('2026-09-04T09:03:00+09:00', 7430.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3519)]",False,-1.9496345514950169,False,True,1623000.0,1629289.3997706342,1633099.2871346488,-412.2158014141023,,,,False,False,,,,,,,,2026-09-03T11:04:00+09:00
20260904,1,MORNING,DOWN_BLUE,9074,1,2026-09-04T10:03:00+09:00,0197X0,7380.0,9075,2026-09-04T11:18:00+09:00,7405.0,OPPOSITE_SIGNAL,0.248509,1.7383468834688345,False,2,,False,24,1.0,False,0,False,True,75.0,,,,,"[('2026-09-04T11:18:00+09:00', 7405.0, 1.0, 'OPPOSITE_SIGNAL', 0.2485)]",False,-0.7672086720867208,False,False,1636000.0,1636742.562385423,1631115.5239309943,199.3663701636251,,,,False,False,,,,,,,,2026-09-04T10:51:00+09:00
20260904,2,AFTERNOON,UP_RED,9099,2,2026-09-04T11:18:00+09:00,0193T0,9380.0,9100,2026-09-04T12:42:00+09:00,9460.0,SMALL_WHIPSAW_HOLD_EXIT,0.762473,0.9755863539445628,False,2,,False,27,1.0,True,0,False,True,84.0,,,2026-09-04T11:42:00+09:00,,"[('2026-09-04T12:42:00+09:00', 9460.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 0.7625)]",False,-0.9957356076759063,False,True,1639000.0,1634978.433321292,1633831.1426078104,210.97377110971138,,,,False,False,,,,,,,,2026-09-04T12:20:00+09:00
20260907,1,MORNING,DOWN_BLUE,9263,2,2026-09-07T09:21:00+09:00,0197X0,6440.0,9264,2026-09-07T11:33:00+09:00,6465.0,OPPOSITE_SIGNAL,0.297981,1.4621118012422358,False,2,,False,43,1.0,False,0,False,True,132.0,,,,,"[('2026-09-07T11:33:00+09:00', 6465.0, 1.0, 'OPPOSITE_SIGNAL', 0.298)]",False,-0.7108695652173913,False,False,1743000.0,1726630.5580187084,1700348.966178449,1740.8585233285557,,,,False,False,,,,,,,,2026-09-07T10:43:00+09:00
20260907,2,AFTERNOON,UP_RED,9307,3,2026-09-07T11:33:00+09:00,0193T0,10565.0,9308,2026-09-07T13:42:00+09:00,10890.0,SMALL_WHIPSAW_HOLD_EXIT,2.984856,3.4106010411736865,False,1,,False,42,1.0,True,0,False,True,129.0,,,2026-09-07T12:42:00+09:00,,"[('2026-09-07T13:42:00+09:00', 10890.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 2.9849)]",False,-0.1845716990061524,False,True,1743000.0,1738786.4779235458,1732344.7912557025,434.90647935913876,,,,False,False,,,,,,,,2026-09-07T13:31:00+09:00
20260908,1,MORNING,UP_RED,9412,2,2026-09-08T09:15:00+09:00,0193T0,11480.0,9413,2026-09-08T10:12:00+09:00,11760.0,OPPOSITE_SIGNAL,2.347997,4.002264808362369,False,1,,False,18,1.0,False,0,False,True,57.0,,,,,"[('2026-09-08T10:12:00+09:00', 11760.0, 1.0, 'OPPOSITE_SIGNAL', 2.348)]",False,0.0,True,True,1816000.0,1789576.6778514711,1781107.7062849603,1424.1752536753193,,,,False,False,,,,,,,,2026-09-08T09:57:00+09:00
20260908,2,MORNING,DOWN_BLUE,9431,3,2026-09-08T10:12:00+09:00,0197X0,5715.0,9432,2026-09-08T10:45:00+09:00,5640.0,TIME_WINDOW_STOP_LOSS,-1.401925,0.4346456692913386,False,2,,False,10,1.0,False,0,False,True,33.0,,,,,"[('2026-09-08T10:45:00+09:00', 5640.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.4019)]",False,-1.4019247594050745,False,False,1841000.0,1835906.4614682996,1813845.0692509594,1108.3645203690976,,,,False,False,,,,,,,,2026-09-08T10:21:00+09:00
20260908,3,AFTERNOON,UP_RED,9473,4,2026-09-08T12:18:00+09:00,0193T0,12065.0,9474,2026-09-08T13:51:00+09:00,12065.0,TIME_WINDOW_BREAKEVEN_STOP,-0.090012,1.9811852465810194,False,1,,False,30,1.0,True,0,False,True,93.0,,,2026-09-08T13:15:00+09:00,,"[('2026-09-08T13:51:00+09:00', 12065.0, 1.0, 'TIME_WINDOW_BREAKEVEN_STOP', -0.09)]",False,-0.09001243265644426,False,True,1866000.0,1857842.574092147,1847846.8751382167,740.9438719095197,,,,False,False,,,,,,,,2026-09-08T12:54:00+09:00
20260909,1,MORNING,UP_RED,9574,1,2026-09-09T09:15:00+09:00,0193T0,11520.0,9575,2026-09-09T11:39:00+09:00,12200.0,SMALL_WHIPSAW_HOLD_EXIT,5.810069,5.636545138888889,False,1,,False,47,1.0,True,0,False,True,144.0,,,2026-09-09T10:39:00+09:00,,"[('2026-09-09T11:39:00+09:00', 12200.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 5.8101)]",False,-0.6539930555555555,True,False,1825000.0,1814169.8949248637,1818198.555950204,277.609961216338,,,,True,False,2026-09-09T11:27:00+09:00,9618.0,,,,,,2026-09-09T11:34:00+09:00
20260910,1,AFTERNOON,UP_RED,9906,5,2026-09-10T14:27:00+09:00,0193T0,11990.0,9907,2026-09-10T15:00:00+09:00,12000.0,FORCED_LIQUIDATION,-0.006672,0.9103419516263555,False,2,,False,10,1.0,True,0,False,True,33.0,,,2026-09-10T14:54:00+09:00,,"[('2026-09-10T15:00:00+09:00', 12000.0, 1.0, 'FORCED_LIQUIDATION', -0.0067)]",False,-0.9653044203502918,False,True,1860000.0,1856086.7085010933,1852119.7380825137,321.643343570875,,,,False,False,,,,,,,,2026-09-10T14:35:00+09:00
20260911,1,MORNING,UP_RED,10031,2,2026-09-11T09:18:00+09:00,0193T0,10850.0,10032,2026-09-11T11:45:00+09:00,10985.0,WHIPSAW_WATCH_DETERIORATION_EXIT,1.153641,2.535483870967742,False,2,,False,48,1.0,False,0,False,True,147.0,,,,,"[('2026-09-11T11:45:00+09:00', 10985.0, 1.0, 'WHIPSAW_WATCH_DETERIORATION_EXIT', 1.1536)]",False,-0.22829493087557604,False,False,1774000.0,1788934.448297462,1809283.7314270288,-1440.15230314387,,,,False,False,,,,,,,,2026-09-11T09:29:00+09:00
20260911,2,AFTERNOON,UP_RED,10141,10,2026-09-11T14:48:00+09:00,0193T0,11267.0,10142,2026-09-11T15:00:00+09:00,11425.0,FORCED_LIQUIDATION,1.311707,2.110144670276027,False,2,,False,3,1.0,False,0,False,True,12.0,,,,,"[('2026-09-11T15:00:00+09:00', 11425.0, 1.0, 'FORCED_LIQUIDATION', 1.3117)]",False,-0.19650306203958462,False,True,1805000.0,1798705.3274629952,1794179.795799603,441.6409877713304,,,,False,False,,,,,,,,2026-09-11T14:55:00+09:00
20260914,1,MORNING,UP_RED,10262,1,2026-09-14T09:30:00+09:00,0193T0,10200.0,10263,2026-09-14T10:06:00+09:00,10025.0,TIME_WINDOW_STOP_LOSS,-1.804902,0.5959803921568627,False,2,,False,11,1.0,False,0,False,True,36.0,,,,,"[('2026-09-14T10:06:00+09:00', 10025.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.8049)]",False,-1.8049019607843135,False,False,1715000.0,1737630.461746439,1768875.9381404475,-2199.017883283552,,,,False,False,,,,,,,,2026-09-14T09:32:00+09:00
20260915,1,MORNING,UP_RED,10489,2,2026-09-15T09:27:00+09:00,0193T0,10120.0,10490,2026-09-15T09:57:00+09:00,9995.0,TIME_WINDOW_STOP_LOSS,-1.324605,1.1939723320158102,False,1,,False,9,1.0,True,0,False,True,30.0,,,2026-09-15T09:54:00+09:00,,"[('2026-09-15T09:57:00+09:00', 9995.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3246)]",False,-1.37401185770751,False,True,1717000.0,1698882.4696447896,1692752.2772996319,989.7029673620127,,,,False,False,,,,,,,,2026-09-15T09:42:00+09:00
20260915,2,MORNING,UP_RED,10509,4,2026-09-15T10:27:00+09:00,0193T0,10140.0,10510,2026-09-15T11:45:00+09:00,10265.0,SMALL_WHIPSAW_HOLD_EXIT,1.142209,1.0435897435897437,False,1,,False,25,1.2,True,0,False,True,78.0,,,2026-09-15T10:45:00+09:00,,"[('2026-09-15T11:45:00+09:00', 10265.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 1.1422)]",False,-1.272879684418146,False,True,1718000.0,1708585.0582864736,1702153.0346934712,646.8149104707409,,,,False,False,,,,,,,,2026-09-15T11:38:00+09:00
20260915,3,AFTERNOON,DOWN_BLUE,10580,9,2026-09-15T14:00:00+09:00,0197X0,6685.0,10581,2026-09-15T14:36:00+09:00,6700.0,TIME_WINDOW_BREAKEVEN_STOP,0.134331,1.7042632759910248,False,2,,False,11,0.7999999999999998,True,0,False,True,36.0,,,2026-09-15T14:36:00+09:00,,"[('2026-09-15T14:36:00+09:00', 6700.0, 1.0, 'TIME_WINDOW_BREAKEVEN_STOP', 0.1343)]",False,-0.015108451757666418,False,True,1686000.0,1697133.3722665682,1703964.5872654922,-733.248459815979,,,,False,False,,,,,,,,2026-09-15T14:15:00+09:00
20260916,1,MORNING,UP_RED,10710,1,2026-09-16T09:06:00+09:00,0193T0,9965.0,10711,2026-09-16T11:03:00+09:00,10140.0,SMALL_WHIPSAW_HOLD_EXIT,1.665429,3.4708479678876065,False,0,,False,38,1.0,True,0,False,True,117.0,,,2026-09-16T10:03:00+09:00,,"[('2026-09-16T11:03:00+09:00', 10140.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', 1.6654)]",False,-0.2403411941796287,False,False,1705000.0,1694877.8078163392,1695426.6162512882,390.7503570904955,,,,False,False,,,,,,,,2026-09-16T09:42:00+09:00
20260916,2,AFTERNOON,UP_RED,10785,7,2026-09-16T12:51:00+09:00,0193T0,10360.0,10786,2026-09-16T13:54:00+09:00,10390.0,TIME_WINDOW_BREAKEVEN_STOP,0.199421,1.6467181467181469,False,2,,False,20,1.0,True,0,False,True,63.0,,,2026-09-16T13:33:00+09:00,,"[('2026-09-16T13:54:00+09:00', 10390.0, 1.0, 'TIME_WINDOW_BREAKEVEN_STOP', 0.1994)]",False,0.0,False,True,1734000.0,1726660.2325295496,1721459.7721194897,511.84603593917564,,,,False,False,,,,,,,,2026-09-16T13:20:00+09:00
20260917,1,MORNING,DOWN_BLUE,10940,1,2026-09-17T09:12:00+09:00,0197X0,6230.0,10941,2026-09-17T10:00:00+09:00,6210.0,OPPOSITE_SIGNAL,-0.410754,1.113322632423756,False,0,,False,15,1.0,False,0,False,True,48.0,,,,,"[('2026-09-17T10:00:00+09:00', 6210.0, 1.0, 'OPPOSITE_SIGNAL', -0.4108)]",False,-0.7317817014446228,False,False,1747000.0,1759452.4314693375,1757175.0848196642,-415.3095844760537,,,,False,False,,,,,,,,2026-09-17T09:34:00+09:00
20260917,2,MORNING,UP_RED,10956,2,2026-09-17T10:00:00+09:00,0193T0,10540.0,10957,2026-09-17T10:57:00+09:00,10520.0,SMALL_WHIPSAW_HOLD_EXIT,-0.279696,1.4274193548387095,False,2,,False,18,1.0,True,0,False,True,57.0,,,2026-09-17T10:48:00+09:00,,"[('2026-09-17T10:57:00+09:00', 10520.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', -0.2797)]",False,-0.5641366223908918,False,False,1752000.0,1748810.404175567,1751787.2453396337,8.683863688493147,,,,False,False,,,,,,,,2026-09-17T10:08:00+09:00
20260918,1,MORNING,DOWN_BLUE,11166,1,2026-09-18T09:06:00+09:00,0197X0,5720.0,11167,2026-09-18T09:21:00+09:00,5695.0,WHIPSAW_WATCH_DETERIORATION_EXIT,-0.526748,0.34685314685314683,False,0,,False,4,1.0,False,0,False,True,15.0,,,,,"[('2026-09-18T09:21:00+09:00', 5695.0, 1.0, 'WHIPSAW_WATCH_DETERIORATION_EXIT', -0.5267)]",False,-0.8763986013986015,False,False,1812000.0,1800694.760872486,1785269.6797947779,1091.0334777643438,,,,False,False,,,,,,,,2026-09-18T09:08:00+09:00
20260921,1,MORNING,UP_RED,11411,1,2026-09-21T09:57:00+09:00,0193T0,11980.0,11412,2026-09-21T11:42:00+09:00,11975.0,SMALL_WHIPSAW_HOLD_EXIT,-0.131803,1.2032554257095158,False,2,,False,34,1.0,True,0,False,True,105.0,,,2026-09-21T10:42:00+09:00,,"[('2026-09-21T11:42:00+09:00', 11975.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', -0.1318)]",False,-0.42378964941569286,False,True,1864000.0,1863985.3644372702,1861913.6188584769,85.15841393987648,,,,False,False,,,,,,,,2026-09-21T10:26:00+09:00
20260921,2,AFTERNOON,UP_RED,11471,7,2026-09-21T12:57:00+09:00,0193T0,12080.0,11472,2026-09-21T14:18:00+09:00,11955.0,SMALL_WHIPSAW_HOLD_EXIT,-1.124255,0.11680463576158939,False,2,,False,26,1.0,True,0,False,True,81.0,,,2026-09-21T13:21:00+09:00,,"[('2026-09-21T14:18:00+09:00', 11955.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', -1.1243)]",False,-1.1242549668874173,False,True,1877000.0,1873409.5211933171,1871621.3488254815,219.5367826335132,,,,False,False,,,,,,,,2026-09-21T13:03:00+09:00
20260921,3,AFTERNOON,UP_RED,11507,11,2026-09-21T14:45:00+09:00,0193T0,11985.0,11508,2026-09-21T15:00:00+09:00,11965.0,FORCED_LIQUIDATION,-0.256738,0.0,True,3,,False,4,0.8,False,0,False,True,15.0,,,,,"[('2026-09-21T15:00:00+09:00', 11965.0, 1.0, 'FORCED_LIQUIDATION', -0.2567)]",False,-0.6321234876929496,False,False,1870000.0,1869843.6601387695,1871443.4246676061,-58.915292555466294,,,,False,False,,,,,,,,
20260922,1,MORNING,UP_RED,11572,1,2026-09-22T09:06:00+09:00,0193T0,12710.0,11573,2026-09-22T10:33:00+09:00,12580.0,SMALL_WHIPSAW_HOLD_EXIT,-1.112431,0.7357199055861526,False,0,,False,28,1.0,True,0,False,True,87.0,,,2026-09-22T09:33:00+09:00,,"[('2026-09-22T10:33:00+09:00', 12580.0, 1.0, 'SMALL_WHIPSAW_HOLD_EXIT', -1.1124)]",False,-1.15177025963808,False,True,1929000.0,1901714.2051723767,1888392.473916166,1657.4500442382414,,,,False,False,,,,,,,,2026-09-22T09:37:00+09:00
20260922,2,AFTERNOON,DOWN_BLUE,11616,4,2026-09-22T11:18:00+09:00,0197X0,5130.0,11617,2026-09-22T11:42:00+09:00,5105.0,OPPOSITE_SIGNAL,-0.577193,0.007407407407407408,False,2,,False,7,1.0,False,0,False,True,24.0,,,,,"[('2026-09-22T11:42:00+09:00', 5105.0, 1.0, 'OPPOSITE_SIGNAL', -0.5772)]",False,-0.6744639376218324,False,False,1913000.0,1916283.832933525,1913480.8782766694,-19.62768476177007,,,,False,False,,,,,,,,2026-09-22T11:19:00+09:00
20260922,3,AFTERNOON,DOWN_BLUE,11635,8,2026-09-22T12:15:00+09:00,0197X0,5100.0,11636,2026-09-22T13:19:00+09:00,5310.0,TIME_WINDOW_AFTERNOON_TP,4.025882,4.025882352941176,False,2,,False,21,1.0,False,0,False,True,64.0,,,,,"[('2026-09-22T13:19:00+09:00', np.float64(5310.0), 1.0, 'TIME_WINDOW_AFTERNOON_TP', 4.0259)]",False,0.0,False,False,1917000.0,1917267.1617275677,1915525.223629377,60.19495390285738,,,,False,False,,,,,,,,2026-09-22T13:19:00+09:00
